id,area,room_type,accommodates,bathrooms,beds,min_nights,num_reviews,rating,price
53507277,West Village,Entire home/apt,2,1.0,1.0,30,1,5.0,238.0
1034103821653355739,Tribeca,Private room,16,4.0,8.0,1,0,,3600.0
790110712110282257,Kips Bay,Entire home/apt,2,1.0,1.0,30,2,4.0,95.0
866705350619669421,Hell's Kitchen,Entire home/apt,4,1.0,2.0,30,1,5.0,115.0
53865665,Roosevelt Island,Entire home/apt,2,1.0,1.0,30,3,4.67,110.0
566096258016765596,Upper West Side,Entire home/apt,2,1.0,1.0,30,59,4.93,229.0
53942876,SoHo,Entire home/apt,2,1.0,1.0,30,7,5.0,275.0
565079733741558704,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,16,4.44,72.0
565082385498111833,Midtown,Entire home/apt,2,1.0,1.0,30,40,4.33,70.0
1036380090895156234,Murray Hill,Private room,12,3.0,6.0,1,0,,825.0
9879796,Upper East Side,Entire home/apt,5,2.0,3.0,30,1,5.0,629.0
1015684145720433401,Kips Bay,Entire home/apt,2,1.0,1.0,31,0,,296.0
54183564,East Harlem,Entire home/apt,2,1.0,1.0,30,5,4.4,85.0
54397475,East Harlem,Private room,2,1.0,2.0,30,40,4.93,180.0
1003185235835253133,East Village,Entire home/apt,6,2.0,6.0,7,2,4.5,695.0
806559695552186402,Kips Bay,Entire home/apt,4,1.0,2.0,30,0,,112.0
554785184147676671,Chelsea,Entire home/apt,2,1.0,1.0,30,21,4.95,195.0
11065884,East Harlem,Private room,1,1.0,1.0,30,26,4.35,48.0
979846220133720717,Hell's Kitchen,Entire home/apt,4,1.5,2.0,3,6,5.0,290.0
52970883,East Harlem,Private room,2,2.0,1.0,30,67,4.7,120.0
9991265,West Village,Entire home/apt,4,1.0,2.0,30,0,,500.0
673811286668342935,East Harlem,Private room,3,1.0,2.0,1,5,4.8,135.0
673784924326195986,East Harlem,Private room,2,1.0,1.0,1,3,4.67,122.0
873116037507590509,Greenwich Village,Entire home/apt,1,1.0,1.0,30,2,4.5,220.0
43096684,Upper East Side,Entire home/apt,3,1.0,1.0,30,1,4.0,1000.0
832361738655225020,Harlem,Private room,1,0.0,1.0,30,0,,61.0
671332672509961789,Murray Hill,Entire home/apt,3,1.0,2.0,30,0,,107.0
1036747160095971651,Midtown,Entire home/apt,2,1.0,1.0,1,0,,1130.0
833760139022672063,East Village,Private room,1,2.0,1.0,30,1,3.0,60.0
19319184,Roosevelt Island,Private room,2,1.0,1.0,30,38,4.89,100.0
821027441104935897,Upper East Side,Entire home/apt,4,1.0,1.0,30,1,5.0,129.0
805063753072151438,East Village,Entire home/apt,6,1.0,3.0,30,2,5.0,133.0
28108773,Upper West Side,Entire home/apt,5,1.0,3.0,30,8,5.0,173.0
1036730881375023916,Midtown,Entire home/apt,2,1.0,1.0,1,0,,1226.0
24366897,Inwood,Entire home/apt,4,1.0,1.0,30,14,4.64,99.0
29541214,East Harlem,Entire home/apt,2,1.0,1.0,30,64,4.78,170.0
1380326,Upper East Side,Private room,1,1.0,1.0,30,141,4.73,157.0
990592779149941085,Upper East Side,Entire home/apt,3,1.0,1.0,30,0,,96.0
1036727693848881125,Midtown,Private room,2,1.0,1.0,1,0,,1033.0
35893569,East Village,Entire home/apt,3,1.0,1.0,30,9,4.89,160.0
1036746595551436666,Midtown,Entire home/apt,2,1.0,1.0,1,0,,1130.0
17713865,Upper East Side,Private room,2,1.0,1.0,30,129,4.62,182.0
673873192225899360,East Harlem,Private room,6,1.0,3.0,1,11,4.73,160.0
686350898427655536,Inwood,Entire home/apt,3,1.0,2.0,30,80,4.8,125.0
47814460,Harlem,Private room,1,0.0,1.0,30,0,,74.0
960841018186519755,Upper East Side,Entire home/apt,4,1.0,2.0,2,8,4.63,175.0
1024702216606434206,East Harlem,Entire home/apt,5,1.0,3.0,30,0,,133.0
2338082,Upper West Side,Private room,2,1.0,1.0,30,43,4.7,100.0
673865940435507299,East Harlem,Private room,4,1.0,2.0,1,1,5.0,147.0
18422491,East Harlem,Entire home/apt,2,1.0,1.0,30,2,5.0,140.0
964129242547590638,Upper East Side,Entire home/apt,3,1.0,2.0,3,5,4.8,193.0
26010424,Inwood,Entire home/apt,4,1.0,2.0,30,157,4.75,85.0
5519207,East Harlem,Private room,2,1.0,2.0,1,272,4.88,68.0
967314574792420218,Harlem,Private room,1,0.0,1.0,30,0,,64.0
1012586192164871851,Upper West Side,Entire home/apt,12,1.0,4.0,1,3,5.0,290.0
48514229,Harlem,Private room,1,0.0,1.0,30,0,,65.0
27409329,East Harlem,Private room,2,1.0,1.0,30,64,4.72,70.0
27295492,East Harlem,Private room,2,1.0,1.0,30,69,4.59,70.0
13236366,Upper West Side,Entire home/apt,4,2.0,2.0,30,9,5.0,210.0
641306769636743573,East Village,Private room,2,1.0,1.0,1,15,4.87,151.0
673853471795094745,East Harlem,Private room,4,1.0,2.0,1,10,4.5,135.0
620919324221630458,East Harlem,Entire home/apt,2,1.0,1.0,30,16,4.81,170.0
538465,Inwood,Entire home/apt,2,1.0,1.0,30,36,4.75,99.0
9994304,East Harlem,Entire home/apt,2,1.0,1.0,30,110,4.8,170.0
602757253749505221,Harlem,Entire home/apt,3,1.0,2.0,1,76,4.61,160.0
50889641,East Harlem,Entire home/apt,2,1.0,1.0,30,27,4.63,170.0
612991065549809752,East Harlem,Entire home/apt,2,1.0,1.0,30,5,5.0,122.0
20786225,East Harlem,Private room,3,1.0,2.0,30,81,4.48,90.0
52516409,East Harlem,Entire home/apt,4,1.0,2.0,30,84,4.75,136.0
1031164527894756854,Midtown,Private room,2,1.0,1.0,1,0,,940.0
750953796684262265,Harlem,Private room,3,2.0,1.0,30,31,4.9,40.0
30811789,East Harlem,Entire home/apt,4,1.0,2.0,30,12,4.83,125.0
278090,East Harlem,Private room,2,1.0,1.0,30,272,4.49,50.0
812337480260652456,Midtown,Entire home/apt,8,2.0,4.0,1,0,,288.0
878345911258968289,Midtown,Private room,3,1.0,1.0,7,2,5.0,460.0
739239,Upper West Side,Entire home/apt,3,1.0,2.0,30,18,5.0,157.0
746116888957090177,Kips Bay,Entire home/apt,2,1.0,1.0,31,0,,268.0
960123989588215141,Upper East Side,Entire home/apt,3,1.0,1.0,30,0,,140.0
47305871,Harlem,Private room,1,0.0,1.0,30,0,,106.0
52553139,Midtown,Entire home/apt,2,1.0,1.0,1,38,4.42,169.0
52553154,Midtown,Entire home/apt,2,1.0,1.0,1,23,4.26,176.0
21488608,East Harlem,Entire home/apt,2,1.0,3.0,30,11,4.91,121.0
980410018475613655,East Harlem,Entire home/apt,6,1.0,3.0,30,0,,165.0
574757974742325254,Harlem,Entire home/apt,3,1.0,1.0,30,26,4.5,140.0
1696381,East Harlem,Private room,2,1.0,1.0,30,46,4.87,68.0
47281460,East Harlem,Private room,2,1.0,1.0,30,1,5.0,300.0
824651086289952929,Midtown,Entire home/apt,5,1.0,3.0,30,1,5.0,158.0
821012397088618609,Lower East Side,Entire home/apt,3,1.0,1.0,30,0,,132.0
60680,East Village,Entire home/apt,6,1.0,2.0,30,165,4.53,130.0
13549713,Upper West Side,Entire home/apt,4,2.0,2.0,30,4,5.0,299.0
812335699243754068,Midtown,Entire home/apt,8,2.0,4.0,1,1,5.0,496.0
656012196224522033,Chelsea,Entire home/apt,6,2.5,2.0,30,1,5.0,1200.0
7823495,Chelsea,Entire home/apt,4,2.0,2.0,30,34,4.94,850.0
45013494,Lower East Side,Entire home/apt,2,1.0,1.0,15,18,4.56,110.0
617440782709168418,SoHo,Entire home/apt,4,1.0,2.0,30,3,4.33,98.0
48467390,Upper West Side,Entire home/apt,2,1.5,1.0,30,21,4.95,300.0
27416658,East Harlem,Entire home/apt,6,1.0,2.0,30,4,5.0,120.0
812334008579732452,Midtown,Entire home/apt,12,3.0,6.0,1,0,,432.0
5319785,Gramercy,Entire home/apt,2,1.0,2.0,30,28,4.82,189.0
44804027,East Harlem,Entire home/apt,8,1.5,4.0,30,9,4.67,536.0
945949175848923674,Upper West Side,Entire home/apt,4,2.0,3.0,1,3,5.0,1080.0
747076320236822788,Lower East Side,Entire home/apt,4,1.0,2.0,30,24,4.75,218.0
812336129013065576,Midtown,Entire home/apt,8,2.0,4.0,1,0,,496.0
9463039,Chelsea,Entire home/apt,2,1.0,1.0,30,13,4.85,145.0
867139661527330864,Lower East Side,Entire home/apt,2,1.0,1.0,30,10,4.9,199.0
37634767,Midtown,Private room,2,1.0,1.0,30,3,3.67,93.0
40705586,Greenwich Village,Entire home/apt,4,1.0,2.0,30,5,5.0,269.0
926845982059795936,Lower East Side,Entire home/apt,2,1.0,1.0,30,1,5.0,98.0
23061804,Gramercy,Private room,1,4.0,1.0,30,8,4.38,71.0
1831227,Harlem,Entire home/apt,2,1.0,1.0,30,42,4.43,121.0
664259217702172797,Midtown,Entire home/apt,2,1.5,1.0,30,17,4.82,600.0
710731407515572082,Midtown,Private room,4,1.0,1.0,1,28,4.46,51.0
665150246288188466,Lower East Side,Entire home/apt,4,1.0,1.0,30,1,5.0,134.0
13163474,Upper West Side,Entire home/apt,1,1.0,1.0,30,3,4.33,135.0
808386228706904148,Chelsea,Private room,2,1.0,1.0,5,49,4.98,191.0
53875417,Lower East Side,Entire home/apt,2,1.0,1.0,30,4,4.8,102.0
812329591020055392,Midtown,Entire home/apt,16,4.0,8.0,1,0,,576.0
747005133469053153,East Harlem,Entire home/apt,1,1.0,1.0,30,1,5.0,286.0
771160442487128689,Midtown,Private room,2,1.0,1.0,30,2,5.0,302.0
50877817,Gramercy,Entire home/apt,4,1.0,1.0,30,16,5.0,202.0
580155764329845254,East Village,Entire home/apt,6,2.0,3.0,30,0,,480.0
803795409327918123,Lower East Side,Entire home/apt,3,1.0,1.0,30,0,,140.0
812331473288153372,Midtown,Entire home/apt,12,3.0,6.0,1,0,,595.0
818747384625677352,East Harlem,Entire home/apt,4,1.0,2.0,30,0,,152.0
763063946605490800,SoHo,Entire home/apt,6,1.0,3.0,30,14,4.93,400.0
53205761,Gramercy,Entire home/apt,2,1.0,1.0,30,21,5.0,150.0
1030485881328413463,Midtown,Entire home/apt,4,1.0,1.0,1,0,,608.0
227495,Upper West Side,Entire home/apt,2,1.0,2.0,30,103,4.58,130.0
821029707655831334,Lower East Side,Entire home/apt,3,1.0,1.0,30,0,,122.0
12325045,Midtown,Entire home/apt,2,1.0,1.0,30,160,4.67,94.0
5881122,Lower East Side,Entire home/apt,4,1.5,2.0,30,76,4.93,250.0
774653715893913056,Nolita,Entire home/apt,3,1.0,2.0,30,30,4.7,180.0
801466561343424271,East Harlem,Entire home/apt,2,1.0,1.0,31,0,,172.0
30702384,East Harlem,Entire home/apt,6,1.0,2.0,30,2,5.0,120.0
71366,Greenwich Village,Entire home/apt,2,1.0,1.0,30,50,4.85,200.0
846993183774447426,Morningside Heights,Private room,1,0.0,1.0,30,0,,92.0
795582833916839530,Chinatown,Private room,1,0.0,1.0,30,0,,86.0
878885059076050837,East Village,Entire home/apt,4,1.0,2.0,30,2,4.5,217.0
741235117125135186,Upper East Side,Entire home/apt,3,1.0,1.0,30,1,1.0,127.0
54263436,Upper East Side,Entire home/apt,4,1.0,2.0,30,9,5.0,155.0
1056041378348591198,Chelsea,Entire home/apt,4,1.0,2.0,30,0,,170.0
714500148755839197,Upper East Side,Entire home/apt,2,1.0,1.0,30,1,5.0,145.0
53753231,Hell's Kitchen,Entire home/apt,3,1.0,2.0,30,0,,259.0
53544214,Nolita,Entire home/apt,4,1.0,2.0,30,6,4.83,150.0
10487548,East Village,Entire home/apt,2,1.0,1.0,30,105,4.91,256.0
955168568146763274,Upper East Side,Entire home/apt,3,1.0,2.0,30,0,,103.0
812330791375037012,Midtown,Entire home/apt,16,4.0,8.0,1,0,,576.0
49713396,Upper West Side,Private room,2,1.0,1.0,30,158,4.85,50.0
1024557107707725213,Hell's Kitchen,Private room,2,1.0,1.0,1,1,4.0,113.0
6225766,Lower East Side,Entire home/apt,4,1.0,2.0,30,159,4.8,294.0
591135,Nolita,Private room,1,1.0,1.0,31,157,4.76,200.0
624652602355764943,Midtown,Entire home/apt,3,1.0,1.0,1,95,4.89,135.0
44575875,Upper West Side,Entire home/apt,5,1.0,3.0,30,9,4.9,157.0
1040000537821867815,Hell's Kitchen,Private room,1,1.0,1.0,30,0,,60.0
26865836,Midtown,Entire home/apt,3,1.0,1.0,30,0,,190.0
45065816,East Village,Private room,2,1.0,1.0,30,165,4.41,99.0
43310301,Little Italy,Entire home/apt,2,1.0,1.0,15,19,4.84,110.0
51215526,Midtown,Entire home/apt,3,1.0,1.0,30,3,5.0,469.0
24779271,East Village,Private room,1,1.0,1.0,30,1,5.0,200.0
714559429728194446,Midtown,Private room,4,1.0,2.0,30,0,,744.0
34056679,East Harlem,Private room,2,1.0,1.0,30,14,5.0,95.0
53480698,Lower East Side,Entire home/apt,2,1.0,1.0,30,4,4.75,117.0
878152671005832472,Chelsea,Entire home/apt,6,1.0,2.0,30,0,,360.0
38993556,Midtown,Private room,2,1.0,1.0,30,3,3.33,10000.0
40279289,Upper West Side,Private room,1,2.0,1.0,30,6,4.5,50.0
33852557,East Harlem,Private room,2,1.0,1.0,30,23,4.78,90.0
36601016,Little Italy,Private room,2,1.0,3.0,1,3,5.0,333.0
36601094,Little Italy,Private room,2,1.0,1.0,1,45,4.64,250.0
36601762,Little Italy,Private room,2,1.0,2.0,1,0,,363.0
1003627906971158899,Midtown,Entire home/apt,4,1.5,2.0,30,0,,307.0
705384795679376315,Midtown,Entire home/apt,3,1.0,2.0,30,0,,575.0
926885763809868982,SoHo,Entire home/apt,2,1.0,1.0,30,3,4.67,250.0
702860657212836030,Tribeca,Entire home/apt,4,2.0,5.0,30,12,4.92,420.0
50958541,Gramercy,Entire home/apt,4,1.0,2.0,31,6,4.83,145.0
42740057,Midtown,Entire home/apt,4,1.0,2.0,30,0,,150.0
42016973,Hell's Kitchen,Entire home/apt,4,1.0,2.0,30,3,4.33,350.0
49092125,Chelsea,Private room,1,0.0,1.0,30,0,,137.0
23808650,East Harlem,Private room,2,1.0,1.0,30,74,4.8,69.0
1016618958526024089,East Village,Entire home/apt,7,2.0,3.0,3,6,4.83,440.0
978962049375361389,Midtown,Private room,2,1.0,1.0,30,0,,224.0
697838027047993315,East Harlem,Private room,1,1.0,2.0,30,2,4.5,69.0
798903602556343052,East Harlem,Entire home/apt,4,1.0,2.0,30,30,4.57,115.0
33467371,Upper East Side,Entire home/apt,14,4.5,9.0,30,35,5.0,1500.0
52774582,Midtown,Entire home/apt,2,1.0,1.0,1,30,4.4,163.0
403712,East Village,Entire home/apt,3,1.0,1.0,30,6,5.0,300.0
27763793,Hell's Kitchen,Entire home/apt,3,1.0,1.0,30,26,4.96,85.0
36601330,Little Italy,Private room,2,1.0,2.0,1,1,5.0,320.0
611009,East Village,Entire home/apt,5,1.0,2.0,30,277,4.72,245.0
24806141,Washington Heights,Entire home/apt,3,1.0,2.0,30,262,4.6,100.0
24887028,Washington Heights,Private room,2,1.0,1.0,30,1,5.0,115.0
35707945,Harlem,Entire home/apt,3,1.0,2.0,30,35,5.0,200.0
750940597423602694,Harlem,Private room,2,1.0,1.0,30,37,4.76,30.0
909501655428325166,Harlem,Private room,2,1.5,1.0,30,0,,62.0
27733195,Harlem,Private room,2,1.0,1.0,30,6,4.17,60.0
830528733951042461,Morningside Heights,Shared room,2,1.0,1.0,30,21,5.0,120.0
42274546,Harlem,Entire home/apt,8,1.0,5.0,30,0,,175.0
35408266,Harlem,Private room,2,1.0,1.0,30,17,4.71,80.0
692338753651630498,Washington Heights,Private room,2,1.0,1.0,30,0,,38.0
796656897832538725,Harlem,Entire home/apt,2,1.0,1.0,30,4,5.0,115.0
45784522,Harlem,Entire home/apt,5,2.0,3.0,30,2,5.0,130.0
986493791076078691,Chinatown,Private room,2,1.0,1.0,1,6,4.33,110.0
1054540950469958926,Theater District,Entire home/apt,2,1.0,1.0,1,0,,220.0
684031633306598910,Theater District,Entire home/apt,2,1.0,1.0,30,0,,194.0
704879381799603409,Washington Heights,Private room,1,1.0,1.0,30,5,4.2,62.0
46779447,Harlem,Private room,1,1.0,1.0,30,1,5.0,90.0
9325979,Chinatown,Entire home/apt,5,1.0,1.0,30,225,4.9,246.0
53608551,Kips Bay,Private room,1,1.0,1.0,30,60,4.92,74.0
689097846834777912,Harlem,Private room,3,1.0,1.0,30,56,4.73,38.0
868478185035036360,Theater District,Private room,12,2.0,6.0,1,0,,608.0
868477313691513729,Theater District,Private room,12,2.0,6.0,1,0,,608.0
689200500518970386,Harlem,Private room,2,1.0,1.0,30,54,4.91,39.0
695779291962525074,Morningside Heights,Private room,2,2.0,1.0,30,52,4.79,44.0
12272850,Kips Bay,Entire home/apt,3,1.0,2.0,30,18,4.5,117.0
868483806869017373,Theater District,Private room,4,2.0,2.0,1,0,,394.0
868527465437053971,Theater District,Private room,12,2.0,6.0,1,0,,608.0
868482354378987768,Theater District,Private room,8,2.0,4.0,1,0,,354.0
8741489,Harlem,Private room,1,1.0,1.0,30,26,4.96,150.0
868485943122358800,Theater District,Private room,12,2.0,6.0,1,0,,552.0
868487134584210865,Theater District,Private room,12,2.0,6.0,1,0,,552.0
31293625,Harlem,Private room,4,1.0,2.0,30,20,4.75,75.0
11947067,Harlem,Private room,1,1.0,1.0,30,15,4.87,42.0
4920448,Upper West Side,Entire home/apt,2,1.0,1.0,30,0,,310.0
12929852,Harlem,Entire home/apt,9,2.5,7.0,30,63,4.94,299.0
12932186,Harlem,Entire home/apt,2,1.0,1.0,30,69,4.91,144.0
869112668142050508,Theater District,Private room,12,3.0,6.0,1,0,,374.0
869252026504014774,Theater District,Private room,6,3.0,3.0,1,0,,590.0
812423347846718731,Upper West Side,Entire home/apt,2,1.0,1.0,30,2,3.5,90.0
11511431,Harlem,Entire home/apt,4,1.0,4.0,30,252,4.79,139.0
35675859,Washington Heights,Entire home/apt,4,1.0,3.0,1,17,4.29,308.0
893242869143203735,Harlem,Entire home/apt,2,1.0,2.0,30,3,5.0,110.0
13477342,Harlem,Private room,2,1.0,1.0,30,21,4.76,85.0
115535,Harlem,Private room,1,1.0,1.0,30,34,4.76,65.0
847104056413213162,Washington Heights,Private room,1,1.0,1.0,30,0,,32.0
13687060,Kips Bay,Entire home/apt,2,1.0,1.0,365,7,5.0,200.0
692185719708852412,Washington Heights,Private room,1,1.0,1.0,30,0,,30.0
905026117716678420,Theater District,Private room,3,1.0,2.0,1,0,,586.0
905023548703341313,Theater District,Private room,3,1.0,2.0,1,0,,586.0
905039696898207883,Theater District,Private room,6,2.0,4.0,1,1,3.0,1173.0
905076227278876897,Theater District,Hotel room,12,4.0,8.0,1,0,,2347.0
905071276457091047,Theater District,Hotel room,9,3.0,6.0,1,0,,1760.0
905020165837429759,Theater District,Private room,3,1.0,2.0,1,0,,586.0
34491885,Theater District,Hotel room,4,1.0,2.0,1,13,4.77,279.0
905041919418106591,Theater District,Private room,6,2.0,4.0,1,0,,1173.0
741012928599887721,Harlem,Entire home/apt,2,1.0,1.0,31,1,1.0,112.0
7651547,Harlem,Entire home/apt,8,3.0,4.0,31,29,4.79,268.0
862396248650036781,Marble Hill,Entire home/apt,2,1.0,1.0,30,2,5.0,108.0
39029972,Kips Bay,Entire home/apt,2,1.0,1.0,30,1,1.0,75.0
1688914,Harlem,Entire home/apt,3,1.0,1.0,30,137,4.58,135.0
847276077259113716,Harlem,Entire home/apt,7,1.0,4.0,1,33,4.85,314.0
39199781,Chinatown,Private room,2,1.0,1.0,30,73,4.92,65.0
40300360,Morningside Heights,Entire home/apt,3,1.0,2.0,30,1,5.0,85.0
40319389,Harlem,Private room,1,1.0,1.0,304,0,,1275.0
21709727,Harlem,Entire home/apt,7,2.5,3.0,5,20,4.9,699.0
806772034013586078,Harlem,Private room,3,1.0,1.0,30,0,,350.0
40559773,Harlem,Private room,2,1.0,1.0,30,11,4.82,59.0
41107719,Harlem,Private room,1,1.0,1.0,30,0,,150.0
41769297,Harlem,Private room,4,1.0,1.0,31,5,5.0,100.0
42627429,Harlem,Private room,2,1.0,1.0,30,2,5.0,62.0
41770189,Harlem,Private room,1,1.0,1.0,30,0,,75.0
21644,Harlem,Private room,1,1.0,1.0,30,3,5.0,99.0
40807542,Kips Bay,Private room,5,1.0,1.0,30,1,3.0,135.0
42391932,Harlem,Entire home/apt,2,1.0,1.0,30,0,,85.0
59709,Chinatown,Entire home/apt,5,1.0,2.0,30,79,4.75,325.0
20757519,Harlem,Shared room,1,1.0,1.0,30,5,5.0,45.0
20812365,Morningside Heights,Entire home/apt,5,1.0,2.0,30,81,4.77,199.0
34759503,Harlem,Private room,2,1.0,1.0,30,4,5.0,65.0
12737192,Harlem,Private room,2,1.0,2.0,30,10,4.9,60.0
39193812,Harlem,Private room,4,1.0,2.0,30,5,4.8,200.0
992814196429281613,Theater District,Private room,1,1.0,1.0,30,1,5.0,106.0
722682236687152540,Financial District,Shared room,1,1.0,1.0,30,6,5.0,150.0
725277852070398541,Theater District,Private room,2,1.0,1.0,30,2,5.0,497.0
45976517,Harlem,Private room,4,1.0,2.0,30,0,,95.0
38883635,Washington Heights,Private room,2,1.0,2.0,30,10,4.5,49.0
732015468917137084,Washington Heights,Private room,2,1.5,1.0,30,53,4.98,110.0
829935,Washington Heights,Entire home/apt,3,1.0,1.0,30,50,4.26,85.0
847466013022342204,Washington Heights,Private room,1,1.0,1.0,30,0,,30.0
44570625,Harlem,Entire home/apt,4,1.0,2.0,30,8,4.25,99.0
985446535855658026,Stuyvesant Town,Entire home/apt,4,1.0,1.0,30,0,,180.0
982276,Two Bridges,Private room,1,1.5,1.0,30,60,4.86,107.0
946057593303657174,Harlem,Entire home/apt,3,1.0,3.0,30,0,,270.0
965884933877035296,Harlem,Entire home/apt,4,1.0,1.0,30,3,4.33,210.0
3945796,Kips Bay,Private room,1,1.5,1.0,30,13,4.92,90.0
4357496,Harlem,Entire home/apt,3,1.0,1.0,30,11,5.0,150.0
4227144,Washington Heights,Private room,4,1.0,1.0,30,36,4.5,55.0
302280,Harlem,Entire home/apt,9,1.0,4.0,30,9,3.43,214.0
31897516,Harlem,Entire home/apt,8,2.0,4.0,30,7,4.71,110.0
692387294521905195,Washington Heights,Private room,1,1.0,1.0,30,0,,36.0
31857472,Harlem,Entire home/apt,2,1.0,2.0,30,42,4.74,69.0
846650210494283864,Washington Heights,Private room,2,1.0,1.0,30,0,,40.0
47311675,Two Bridges,Entire home/apt,4,1.0,1.0,30,0,,129.0
47483640,Harlem,Private room,2,1.0,1.0,30,3,3.67,51.0
806740599278835112,Harlem,Entire home/apt,2,1.0,1.0,30,6,5.0,160.0
977732692492896948,Harlem,Entire home/apt,6,1.0,3.0,3,2,5.0,192.0
50870707,Washington Heights,Private room,1,1.0,1.0,30,9,5.0,118.0
847465600706448568,Washington Heights,Private room,1,1.0,1.0,30,0,,30.0
2454507,Financial District,Entire home/apt,2,1.0,1.0,365,6,5.0,130.0
1010703402000304858,Harlem,Entire home/apt,2,1.0,1.0,30,0,,147.0
4753639,Harlem,Private room,2,1.0,1.0,30,18,4.94,127.0
2430828,Washington Heights,Private room,2,1.0,1.0,30,61,4.84,199.0
52343745,Harlem,Private room,1,1.0,1.0,30,50,4.74,127.0
31293545,Harlem,Entire home/apt,6,1.0,3.0,30,34,4.68,145.0
4823105,Washington Heights,Private room,1,0.0,1.0,30,32,4.97,45.0
6169897,Harlem,Entire home/apt,2,1.0,1.0,500,0,,75.0
42489045,Chinatown,Entire home/apt,3,1.0,2.0,30,0,,120.0
7194538,Harlem,Entire home/apt,11,2.5,5.0,30,142,4.75,540.0
925069560544358080,Harlem,Entire home/apt,4,1.0,4.0,30,0,,352.0
50679257,Morningside Heights,Entire home/apt,2,1.0,1.0,30,17,4.94,300.0
54210008,Harlem,Private room,1,1.0,1.0,30,5,5.0,65.0
50852463,Harlem,Private room,2,1.0,1.0,30,143,4.8,91.0
731534642232472940,Harlem,Entire home/apt,3,1.0,2.0,30,1,1.0,94.0
850655651403503454,Washington Heights,Private room,2,1.0,1.0,30,0,,51.0
868472283876730684,Theater District,Private room,8,2.0,4.0,1,0,,394.0
868473331674573987,Theater District,Private room,8,2.0,4.0,1,0,,394.0
575940350599230311,Chinatown,Private room,2,1.0,1.0,30,40,5.0,206.0
18430588,Harlem,Private room,1,1.5,1.0,30,16,4.63,36.0
54209577,Harlem,Private room,2,1.0,1.0,30,2,3.5,85.0
925008749021992181,Harlem,Entire home/apt,4,1.0,4.0,30,0,,347.0
920393837863515618,Financial District,Private room,2,1.0,1.0,30,3,4.67,199.0
50146700,Financial District,Entire home/apt,2,1.0,1.0,29,0,,209.0
50034823,Chinatown,Entire home/apt,2,1.0,1.0,30,12,5.0,140.0
49258287,Harlem,Private room,2,1.0,1.0,30,29,4.93,85.0
7576910,Harlem,Private room,2,1.0,2.0,30,27,4.7,45.0
847275579020579828,Harlem,Entire home/apt,7,1.0,4.0,1,39,4.92,312.0
52648068,Washington Heights,Entire home/apt,4,1.0,3.0,30,13,4.69,109.0
1057481289449079676,Upper West Side,Entire home/apt,15,2.0,5.0,30,0,,422.0
866116080464705589,Harlem,Private room,2,1.0,1.0,31,0,,120.0
1036690204658856641,Theater District,Private room,4,1.0,2.0,1,0,,164.0
1036691719092945072,Theater District,Private room,4,1.0,2.0,1,0,,205.0
1036689087089859225,Theater District,Private room,6,1.0,3.0,1,0,,304.0
585368495763668792,Theater District,Private room,4,1.0,2.0,1,120,4.07,162.0
585371816722033324,Theater District,Private room,2,1.0,1.0,1,15,3.73,131.0
22683699,Harlem,Entire home/apt,4,1.0,2.0,30,56,4.18,125.0
578419829253234672,Harlem,Entire home/apt,2,1.0,1.0,30,27,4.89,170.0
869068846618778064,Theater District,Private room,8,2.0,4.0,1,0,,526.0
1215122,Harlem,Private room,2,1.0,1.0,30,2,5.0,95.0
1042868490233358336,Harlem,Private room,2,1.0,1.0,30,0,,56.0
871169372301220033,Harlem,Entire home/apt,4,2.0,2.0,30,1,5.0,480.0
195123,Washington Heights,Private room,2,1.5,1.0,30,229,4.6,75.0
3530122,Harlem,Entire home/apt,4,1.0,2.0,30,88,4.64,110.0
858375146186969439,Washington Heights,Private room,1,1.0,1.0,30,0,,38.0
866871393206664939,Theater District,Private room,4,1.0,2.0,1,0,,198.0
866873207047215847,Theater District,Private room,4,1.0,2.0,1,1,5.0,198.0
866874329989815095,Theater District,Private room,6,1.0,3.0,1,0,,410.0
53881631,Harlem,Entire home/apt,2,1.0,1.0,30,19,4.89,135.0
866874879095710559,Theater District,Private room,6,1.0,3.0,1,0,,410.0
866873718852926312,Theater District,Private room,6,1.0,3.0,1,0,,410.0
53409435,Harlem,Private room,1,1.5,1.0,30,20,5.0,59.0
30465758,Harlem,Private room,2,1.0,1.0,30,197,4.82,60.0
572484660497450512,Harlem,Entire home/apt,4,1.5,1.0,30,0,,180.0
866880327681411530,Theater District,Private room,4,1.0,2.0,1,1,5.0,177.0
866885781477906800,Theater District,Private room,6,1.0,3.0,1,0,,345.0
866885193880964214,Theater District,Private room,6,1.0,3.0,1,1,5.0,345.0
866886205916783122,Theater District,Private room,6,1.0,3.0,1,0,,276.0
54066353,Harlem,Entire home/apt,4,2.0,2.0,30,14,4.93,125.0
595155242173672163,Washington Heights,Private room,1,1.0,1.0,360,2,2.5,31.0
695543239340187444,Harlem,Private room,2,1.0,1.0,30,0,,38.0
866894584627739096,Theater District,Private room,2,1.0,1.0,1,0,,402.0
866893898265506686,Theater District,Private room,2,1.0,1.0,1,2,5.0,503.0
866912354945573659,Theater District,Private room,4,1.0,2.0,1,0,,131.0
866905465591839193,Theater District,Private room,4,1.0,2.0,1,0,,125.0
866907254132381431,Theater District,Private room,4,1.0,2.0,1,2,4.0,156.0
