id,area,room_type,accommodates,bathrooms,beds,min_nights,num_reviews,rating,price
4824849,Midtown,Entire home/apt,4,1.5,2.0,30,0,,200.0
4833294,East Village,Private room,2,1.0,1.0,30,0,,180.0
4839805,Upper West Side,Private room,2,1.0,1.0,30,1,4.0,200.0
4801661,Kips Bay,Private room,4,2.0,1.0,30,39,4.44,98.0
4802648,Midtown,Entire home/apt,2,1.0,1.0,30,11,4.55,165.0
4908331,Harlem,Entire home/apt,4,1.0,2.0,30,22,4.91,300.0
4909438,East Village,Entire home/apt,2,1.0,1.0,30,1,5.0,175.0
4840211,Hell's Kitchen,Private room,2,1.0,1.0,30,0,,200.0
4840381,Upper West Side,Entire home/apt,4,1.0,2.0,30,1,5.0,50.0
4840841,Lower East Side,Entire home/apt,4,1.0,1.0,30,0,,200.0
4840977,Chinatown,Entire home/apt,4,1.0,2.0,30,0,,300.0
4803623,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,0,,225.0
4841187,Chelsea,Entire home/apt,3,1.0,2.0,30,7,4.57,200.0
4916340,Upper West Side,Entire home/apt,5,1.0,4.0,30,238,4.61,170.0
4920338,Upper East Side,Entire home/apt,2,1.0,1.0,30,0,,310.0
4807899,Harlem,Entire home/apt,2,1.0,1.0,30,9,4.71,95.0
4920448,Upper West Side,Entire home/apt,2,1.0,1.0,30,0,,310.0
4920489,Midtown,Entire home/apt,2,1.0,2.0,30,0,,330.0
4920912,Chelsea,Entire home/apt,2,1.0,1.0,30,0,,175.0
4842507,Chelsea,Private room,2,2.0,2.0,30,0,,150.0
5058359,Washington Heights,Private room,1,1.0,1.0,30,9,4.83,49.0
4845290,Gramercy,Entire home/apt,3,1.0,1.0,30,2,5.0,115.0
4921514,Inwood,Entire home/apt,6,1.0,2.0,2,31,4.1,95.0
4925517,Hell's Kitchen,Private room,2,1.0,1.0,2,396,4.8,105.0
4854417,Upper West Side,Entire home/apt,6,1.0,4.0,30,22,4.95,371.0
4854552,Stuyvesant Town,Private room,1,1.0,1.0,30,0,,600.0
4930306,Chelsea,Entire home/apt,2,1.0,1.0,30,1,5.0,175.0
4931807,East Harlem,Entire home/apt,2,1.0,1.0,30,7,4.5,132.0
5065185,Upper West Side,Entire home/apt,3,1.0,1.0,30,91,4.85,135.0
4932139,Nolita,Entire home/apt,4,1.0,1.0,198,163,4.71,150.0
4860430,Upper West Side,Private room,1,1.0,1.0,30,176,4.83,100.0
4936254,Lower East Side,Entire home/apt,4,1.5,2.0,1,114,4.91,219.0
4937135,Harlem,Entire home/apt,4,1.0,1.0,30,6,4.83,85.0
4941141,Upper East Side,Entire home/apt,2,1.0,1.0,30,9,4.11,155.0
4863176,Inwood,Entire home/apt,2,1.0,1.0,30,5,5.0,100.0
4865377,Upper East Side,Entire home/apt,4,1.0,1.0,30,2,5.0,130.0
4942985,Harlem,Entire home/apt,1,1.0,1.0,30,0,,115.0
5068972,Financial District,Entire home/apt,2,1.0,1.0,30,7,4.71,150.0
4873699,Chinatown,Entire home/apt,2,1.0,1.0,30,0,,140.0
4879530,East Harlem,Entire home/apt,2,1.0,1.0,30,0,,125.0
4880277,Lower East Side,Entire home/apt,3,1.0,2.0,5,131,4.87,300.0
4951402,Upper West Side,Private room,2,1.5,1.0,30,171,4.71,65.0
5077231,Upper East Side,Entire home/apt,2,1.0,1.0,30,0,,150.0
4958223,Upper West Side,Private room,1,1.0,1.0,1,390,4.62,99.0
4963215,East Village,Entire home/apt,2,1.0,3.0,90,9,4.22,110.0
4881420,Chelsea,Entire home/apt,2,1.0,2.0,365,94,4.54,181.0
4884601,Upper West Side,Entire home/apt,2,1.0,1.0,30,0,,225.0
4885240,Flatiron District,Entire home/apt,4,1.0,2.0,30,0,,300.0
4885569,Greenwich Village,Entire home/apt,2,1.0,1.0,30,48,4.74,251.0
5082455,Harlem,Entire home/apt,4,1.0,2.0,30,30,4.76,150.0
4965152,SoHo,Private room,2,1.0,1.0,30,9,4.88,102.0
4967114,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,0,,450.0
5084095,Upper East Side,Entire home/apt,4,1.5,2.0,30,0,,250.0
4887727,Nolita,Entire home/apt,2,1.0,1.0,30,7,4.71,250.0
5093352,Harlem,Private room,2,1.0,1.0,4,21,4.57,50.0
4890335,East Harlem,Private room,2,1.0,1.0,30,21,4.52,65.0
4890726,Midtown,Entire home/apt,2,1.0,1.0,1,21,4.94,418.0
4891172,Harlem,Entire home/apt,2,1.0,1.0,30,0,,89.0
4973452,Chinatown,Private room,2,2.0,1.0,30,0,,75.0
4976848,Lower East Side,Private room,1,1.0,1.0,1,104,4.38,62.0
4977744,Lower East Side,Entire home/apt,4,1.0,2.0,30,1,5.0,200.0
4891616,Harlem,Entire home/apt,2,1.0,1.0,30,1,5.0,70.0
5095468,East Harlem,Entire home/apt,6,1.0,3.0,2,92,4.71,245.0
4891701,Harlem,Entire home/apt,4,1.0,4.0,7,11,4.55,216.0
4978241,Harlem,Entire home/apt,4,1.0,1.0,3,135,4.87,116.0
4994264,Financial District,Private room,1,1.0,1.0,30,0,,125.0
4995083,East Village,Entire home/apt,2,1.0,1.0,30,8,4.38,120.0
5110541,Upper East Side,Entire home/apt,2,1.0,1.0,30,3,5.0,245.0
5298299,Chelsea,Private room,2,1.0,1.0,30,2,4.5,109.0
5298458,Washington Heights,Entire home/apt,3,1.0,3.0,30,5,3.5,77.0
5298896,Financial District,Private room,2,1.0,1.0,5,217,4.98,110.0
5006113,Tribeca,Entire home/apt,6,1.0,2.0,21,2,5.0,1130.0
5010368,Upper East Side,Entire home/apt,2,1.0,2.0,30,102,4.37,90.0
5015281,Gramercy,Entire home/apt,1,1.0,1.0,30,0,,1000.0
5309343,West Village,Entire home/apt,2,1.0,1.0,90,0,,175.0
5123033,Midtown,Entire home/apt,4,2.0,2.0,30,1,4.0,135.0
5028264,Upper West Side,Entire home/apt,2,1.0,1.0,21,49,4.78,125.0
5029202,East Harlem,Entire home/apt,4,2.0,2.0,30,7,4.71,220.0
5319431,Upper East Side,Private room,2,1.0,1.0,30,27,4.85,120.0
5319785,Gramercy,Entire home/apt,2,1.0,2.0,30,28,4.81,179.0
5320325,Harlem,Private room,1,1.0,1.0,30,108,4.57,40.0
5136833,Upper West Side,Private room,2,1.0,1.0,30,8,4.13,79.0
5327598,East Village,Entire home/apt,3,1.0,1.0,30,1,5.0,199.0
5037892,Harlem,Private room,1,1.0,1.0,30,3,5.0,85.0
5335792,East Village,Private room,2,1.0,1.0,30,0,,100.0
5137531,Harlem,Entire home/apt,4,1.0,1.0,30,5,0.0,140.0
5040653,Lower East Side,Private room,2,1.0,1.0,4,81,4.81,74.0
5040951,Gramercy,Entire home/apt,2,1.0,2.0,30,24,4.5,125.0
5049823,Midtown,Private room,4,2.0,1.0,30,1,0.0,500.0
5050156,East Village,Private room,4,1.0,3.0,2,38,4.73,112.0
5050369,East Village,Entire home/apt,2,1.0,1.0,30,0,,250.0
5141379,West Village,Entire home/apt,2,1.0,1.0,30,15,4.8,198.0
5510725,Hell's Kitchen,Entire home/apt,2,1.0,1.0,2,61,4.92,160.0
5512274,West Village,Entire home/apt,2,1.0,1.0,30,1,5.0,199.0
5519207,East Harlem,Private room,2,1.0,2.0,1,229,4.87,53.0
5525510,Little Italy,Entire home/apt,1,1.0,1.0,30,76,4.84,75.0
5536824,Midtown,Entire home/apt,5,1.0,2.0,30,9,4.0,299.0
5545560,Upper West Side,Private room,5,1.0,3.0,3,129,4.96,350.0
5550377,East Village,Entire home/apt,2,1.0,1.0,30,12,4.83,250.0
5557135,Murray Hill,Shared room,2,1.0,1.0,30,7,5.0,115.0
5562962,Upper East Side,Entire home/apt,2,1.0,1.0,30,15,4.8,156.0
5567220,East Harlem,Entire home/apt,5,1.0,3.0,30,32,4.41,106.0
5343821,Midtown,Entire home/apt,2,1.0,1.0,2,130,4.88,200.0
5352802,Midtown,Entire home/apt,4,1.0,2.0,30,2,5.0,229.0
5353312,Upper East Side,Entire home/apt,3,1.0,2.0,30,20,4.8,99.0
5353612,West Village,Entire home/apt,2,1.0,2.0,2,325,4.99,289.0
5358354,Hell's Kitchen,Entire home/apt,4,1.0,2.0,30,29,4.9,148.0
5363874,Kips Bay,Entire home/apt,2,1.0,2.0,30,15,4.87,250.0
5385943,Washington Heights,Private room,1,1.0,1.0,30,0,,28.0
5392416,Hell's Kitchen,Entire home/apt,2,2.0,1.0,30,6,5.0,349.0
5395116,Upper West Side,Entire home/apt,3,1.0,1.0,30,0,,150.0
5397568,Harlem,Entire home/apt,8,1.0,5.0,31,159,4.91,178.0
5401148,Chelsea,Entire home/apt,2,1.0,2.0,30,14,4.71,195.0
5406041,East Village,Private room,2,1.0,1.0,2,258,4.87,103.0
5144689,East Harlem,Entire home/apt,4,1.0,2.0,2,261,4.66,144.0
5430560,Upper West Side,Private room,2,1.0,1.0,30,2,5.0,140.0
5580236,Upper West Side,Entire home/apt,5,1.0,3.0,31,2,5.0,325.0
5160871,Chelsea,Entire home/apt,1,1.0,1.0,30,31,4.87,135.0
5168854,Theater District,Shared room,3,2.0,2.0,30,0,,200.0
5434150,Greenwich Village,Entire home/apt,2,1.0,2.0,30,55,4.85,150.0
5590400,Harlem,Entire home/apt,2,1.0,1.0,30,0,,100.0
5590966,Harlem,Private room,2,1.0,1.0,30,131,4.55,70.0
5592990,Morningside Heights,Entire home/apt,3,1.0,2.0,30,0,,140.0
5439372,East Harlem,Entire home/apt,4,1.0,2.0,30,124,4.35,70.0
5184986,Upper East Side,Entire home/apt,3,1.0,2.0,30,3,4.67,180.0
5442584,Theater District,Entire home/apt,2,1.0,1.0,30,21,4.52,195.0
5443318,Hell's Kitchen,Entire home/apt,4,1.0,2.0,30,18,4.28,144.0
5593725,Harlem,Private room,2,1.0,1.0,30,39,4.82,42.0
5601147,Upper West Side,Entire home/apt,4,1.0,2.0,30,0,,100.0
5199439,Upper East Side,Entire home/apt,2,1.0,2.0,30,22,4.82,99.0
5454050,Hell's Kitchen,Entire home/apt,4,1.0,2.0,30,22,4.45,136.0
5615835,East Village,Private room,1,1.0,1.0,3,39,4.62,72.0
5616298,Upper West Side,Entire home/apt,7,2.5,2.0,30,9,4.89,2500.0
5619149,Financial District,Entire home/apt,4,1.0,2.0,7,64,4.97,675.0
5207973,East Village,Entire home/apt,4,1.0,2.0,30,1,0.0,230.0
5470350,Harlem,Private room,2,2.0,1.0,30,5,4.5,81.0
5213963,East Harlem,Entire home/apt,3,1.0,2.0,4,1,5.0,119.0
5478741,Midtown,Entire home/apt,10,1.5,9.0,30,71,4.55,589.0
5621141,Chelsea,Entire home/apt,2,1.0,1.0,30,57,4.96,250.0
5217507,Murray Hill,Entire home/apt,3,1.0,1.0,5,13,4.15,75.0
5623799,Harlem,Private room,2,1.5,2.0,30,0,,49.0
5478901,Harlem,Private room,2,1.0,1.0,30,0,,60.0
5626601,Harlem,Private room,1,1.0,1.0,30,7,4.43,55.0
5628539,Flatiron District,Entire home/apt,6,1.0,2.0,30,15,4.29,899.0
5631916,Upper East Side,Entire home/apt,3,1.0,2.0,30,0,,194.0
5505918,East Village,Private room,2,1.0,1.0,30,4,5.0,60.0
5506438,Kips Bay,Private room,2,1.0,1.0,30,1,5.0,100.0
5649580,Upper East Side,Private room,2,1.0,1.0,1,113,4.81,200.0
5649623,Upper West Side,Entire home/apt,8,2.0,3.0,30,9,4.89,2000.0
5233279,Upper East Side,Entire home/apt,3,1.0,1.0,30,2,5.0,139.0
5651944,Upper East Side,Private room,2,1.0,1.0,3,90,4.78,225.0
5652542,Inwood,Entire home/apt,2,1.0,1.0,30,34,4.82,115.0
5707888,Harlem,Entire home/apt,4,1.0,2.0,30,6,4.0,200.0
5236234,Upper East Side,Entire home/apt,2,1.0,1.0,30,0,,150.0
5247202,Upper East Side,Entire home/apt,2,1.0,1.0,30,44,4.52,60.0
5716362,Two Bridges,Entire home/apt,2,1.0,1.0,3,17,4.82,200.0
5663222,Harlem,Private room,2,1.0,1.0,1,342,4.82,90.0
5718494,Lower East Side,Entire home/apt,2,1.0,1.0,30,3,5.0,150.0
5251719,Financial District,Shared room,2,1.0,1.0,30,0,,82.0
5718935,Upper West Side,Entire home/apt,2,1.0,1.0,30,13,4.69,225.0
5672704,Hell's Kitchen,Private room,2,1.0,1.0,30,3,4.5,70.0
5719742,Upper West Side,Entire home/apt,3,1.0,2.0,30,18,4.94,240.0
5720988,West Village,Entire home/apt,1,1.0,1.0,30,8,4.5,200.0
5262333,Midtown,Entire home/apt,3,1.0,3.0,3,1,4.0,149.0
5679938,Financial District,Entire home/apt,2,1.0,1.0,120,3,5.0,150.0
5266888,East Village,Entire home/apt,3,1.0,1.0,5,28,4.81,150.0
5690007,Washington Heights,Private room,3,1.0,2.0,3,220,4.82,82.0
5729530,Upper East Side,Entire home/apt,2,1.0,1.0,30,0,,150.0
5692492,Washington Heights,Private room,2,1.0,1.0,30,10,4.5,45.0
5693978,Upper West Side,Entire home/apt,4,1.0,1.0,30,1,5.0,120.0
5695055,Upper East Side,Entire home/apt,2,1.0,1.0,30,7,4.29,120.0
5697062,Battery Park City,Entire home/apt,2,1.0,1.0,30,3,5.0,225.0
5743959,Harlem,Private room,1,1.0,1.0,30,6,5.0,50.0
5697237,Hell's Kitchen,Entire home/apt,4,1.0,2.0,30,8,3.88,156.0
5702910,Midtown,Entire home/apt,4,1.0,3.0,1,3,3.33,395.0
5749237,West Village,Entire home/apt,2,1.0,1.0,30,4,4.75,225.0
5279902,Chelsea,Entire home/apt,2,1.0,1.0,30,0,,400.0
5286096,Midtown,Entire home/apt,3,1.0,2.0,30,3,4.67,270.0
5287414,Gramercy,Shared room,2,1.0,1.0,1,83,4.94,68.0
5706280,Upper East Side,Entire home/apt,3,1.0,2.0,30,11,4.73,110.0
5897622,Harlem,Entire home/apt,2,1.0,1.0,4,150,4.85,122.0
5756464,Upper East Side,Entire home/apt,2,1.0,1.0,30,6,4.83,93.0
5756643,Upper West Side,Private room,1,1.0,1.0,30,0,,50.0
5757509,Murray Hill,Private room,2,1.0,1.0,30,0,,165.0
5761564,Gramercy,Private room,1,1.0,1.0,30,0,,97.0
5761908,Chelsea,Entire home/apt,4,1.0,1.0,30,17,4.57,145.0
5904538,Kips Bay,Private room,1,2.0,1.0,30,0,,150.0
5919646,Upper West Side,Entire home/apt,5,2.0,3.0,3,28,4.67,550.0
6105342,Harlem,Private room,1,1.0,1.0,30,0,,200.0
5769218,Upper East Side,Entire home/apt,2,1.0,1.0,30,0,,120.0
6106142,Upper East Side,Entire home/apt,2,1.0,1.0,30,3,5.0,85.0
6107592,Harlem,Private room,3,1.0,1.0,30,79,4.86,105.0
5770483,Hell's Kitchen,Entire home/apt,2,1.0,1.0,5,74,4.96,330.0
5772667,Harlem,Entire home/apt,2,1.0,1.0,30,15,5.0,150.0
5926854,Greenwich Village,Entire home/apt,3,1.0,2.0,30,28,4.89,179.0
5927152,East Village,Private room,4,1.0,2.0,30,0,,300.0
6114353,Lower East Side,Private room,2,1.0,1.0,30,21,4.8,65.0
5773199,Upper West Side,Entire home/apt,2,1.0,1.0,7,52,4.92,150.0
6115275,Midtown,Entire home/apt,3,1.0,2.0,30,0,,180.0
5779752,East Village,Private room,2,1.0,1.0,30,4,4.75,129.0
5931824,Harlem,Private room,2,1.0,1.0,30,0,,50.0
6121052,SoHo,Entire home/apt,2,1.0,1.0,300,83,4.89,140.0
5936796,Upper East Side,Private room,1,1.0,1.0,3,3,4.33,75.0
6124097,Chelsea,Entire home/apt,3,1.0,2.0,3,79,4.42,140.0
5792453,East Village,Entire home/apt,3,1.0,1.0,30,9,4.89,196.0
5944801,Harlem,Entire home/apt,6,1.0,5.0,5,62,4.6,307.0
6132230,SoHo,Entire home/apt,2,1.0,1.0,30,36,4.71,150.0
5805561,Chelsea,Entire home/apt,3,1.0,2.0,30,0,,240.0
6138423,Upper West Side,Entire home/apt,5,3.5,2.0,30,10,5.0,1100.0
5967998,Upper East Side,Entire home/apt,4,1.0,3.0,5,53,4.8,600.0
5823337,Morningside Heights,Entire home/apt,5,1.0,2.0,30,2,5.0,150.0
6145637,East Village,Shared room,1,1.0,1.0,30,70,4.54,75.0
5823579,Upper East Side,Entire home/apt,2,1.0,1.0,7,186,4.68,94.0
5826468,East Harlem,Entire home/apt,4,2.0,2.0,30,1,0.0,200.0
6151450,Harlem,Private room,2,1.0,1.0,30,1,5.0,50.0
5831012,Upper East Side,Private room,1,1.0,1.0,30,2,5.0,150.0
5999786,East Harlem,Private room,1,1.0,1.0,21,98,4.54,61.0
6155857,West Village,Entire home/apt,2,1.0,1.0,30,1,5.0,250.0
5846654,Upper East Side,Entire home/apt,2,1.0,1.0,30,3,5.0,110.0
6156319,Upper East Side,Entire home/apt,2,1.0,1.0,30,4,5.0,185.0
6156442,Hell's Kitchen,Entire home/apt,2,1.0,2.0,30,2,0.0,180.0
6000898,Upper East Side,Entire home/apt,8,5.0,6.0,5,92,4.69,1124.0
5848422,East Village,Entire home/apt,2,1.0,1.0,30,3,4.5,101.0
6004567,Financial District,Entire home/apt,3,1.0,2.0,360,14,4.86,399.0
6006711,East Village,Private room,1,1.0,1.0,30,1,5.0,250.0
5850978,Flatiron District,Entire home/apt,3,1.0,1.0,30,1,5.0,214.0
6167817,Chelsea,Entire home/apt,2,1.0,1.0,30,4,5.0,139.0
5857519,Harlem,Private room,1,1.0,1.0,1,12,4.75,300.0
5859030,Upper East Side,Entire home/apt,2,1.0,1.0,30,6,4.67,93.0
6012187,East Village,Entire home/apt,3,1.0,1.0,30,44,4.52,150.0
6013171,Hell's Kitchen,Private room,2,1.0,1.0,30,0,,150.0
6168663,Harlem,Private room,2,1.0,1.0,30,2,3.5,79.0
6014926,East Village,Entire home/apt,2,1.0,1.0,7,88,4.32,82.0
6018589,Washington Heights,Private room,1,1.0,1.0,30,41,4.93,65.0
6169897,Harlem,Entire home/apt,2,1.0,1.0,500,0,,75.0
6169981,Gramercy,Entire home/apt,2,1.0,1.0,30,14,4.93,200.0
6026546,Upper East Side,Entire home/apt,2,1.0,1.0,30,2,5.0,170.0
5869197,Upper West Side,Entire home/apt,4,1.0,2.0,30,3,5.0,250.0
6179500,Kips Bay,Private room,2,1.0,1.0,30,1,5.0,115.0
6180741,Lower East Side,Entire home/apt,4,1.0,2.0,30,44,4.8,210.0
6028165,Lower East Side,Entire home/apt,2,1.0,1.0,30,9,4.78,125.0
5872177,Chelsea,Entire home/apt,3,1.0,1.0,30,12,4.9,163.0
5881858,East Village,Entire home/apt,2,1.0,1.0,30,0,,220.0
6029987,Washington Heights,Entire home/apt,4,1.0,2.0,2,10,5.0,100.0
6185530,Hell's Kitchen,Entire home/apt,3,1.0,2.0,7,38,4.94,259.0
6185599,Washington Heights,Private room,1,1.0,2.0,30,49,4.88,65.0
6037761,East Village,Private room,3,1.0,1.0,2,618,4.95,166.0
6041875,East Harlem,Entire home/apt,4,1.0,2.0,30,0,,150.0
6259928,East Village,Private room,2,1.0,1.0,30,3,4.67,75.0
6262339,Washington Heights,Private room,2,1.0,1.0,30,2,5.0,100.0
6262496,Chelsea,Private room,2,1.0,1.0,30,1,0.0,150.0
6262536,Theater District,Entire home/apt,2,1.0,1.0,30,1,5.0,64.0
6043671,Murray Hill,Entire home/apt,2,1.0,1.0,30,15,4.13,150.0
6196860,Inwood,Entire home/apt,2,1.0,1.0,30,4,4.5,79.0
6048583,Greenwich Village,Entire home/apt,6,2.0,5.0,30,1,4.0,120.0
6051856,Washington Heights,Private room,1,1.0,1.0,30,3,5.0,45.0
6269945,Upper East Side,Private room,4,1.0,2.0,30,85,4.82,100.0
6273469,West Village,Entire home/apt,2,1.0,1.0,30,0,,200.0
6276574,Upper West Side,Entire home/apt,2,0.0,1.0,30,31,4.45,175.0
6277476,Upper East Side,Entire home/apt,1,1.0,1.0,30,2,5.0,150.0
6279160,Upper West Side,Private room,2,1.0,1.0,30,0,,175.0
6198636,Upper West Side,Entire home/apt,1,1.0,1.0,30,1,4.0,250.0
6200613,Upper West Side,Private room,1,1.0,1.0,30,0,,90.0
6201730,Washington Heights,Private room,2,1.0,1.0,30,0,,90.0
6284582,Washington Heights,Entire home/apt,6,1.0,3.0,3,96,4.82,190.0
6292334,Upper East Side,Entire home/apt,1,1.0,1.0,30,0,,300.0
6071870,Harlem,Private room,1,1.0,1.0,2,13,5.0,50.0
6209147,East Harlem,Entire home/apt,4,1.0,2.0,30,34,4.29,130.0
6209799,Gramercy,Entire home/apt,2,1.0,2.0,30,5,3.0,150.0
6292893,East Village,Entire home/apt,2,1.0,1.0,30,6,5.0,120.0
6078234,Upper West Side,Entire home/apt,3,1.0,1.0,5,135,4.96,181.0
6220514,East Village,Entire home/apt,7,1.0,4.0,30,25,4.09,250.0
6079197,Upper West Side,Private room,1,1.0,1.0,30,7,4.17,45.0
6302996,Washington Heights,Private room,1,1.0,1.0,30,1,0.0,45.0
6089007,Upper West Side,Entire home/apt,2,1.0,1.0,31,27,4.58,119.0
6225766,Lower East Side,Entire home/apt,4,1.0,2.0,30,151,4.81,280.0
6092535,Upper West Side,Entire home/apt,2,1.0,1.0,30,2,5.0,150.0
6225968,Harlem,Entire home/apt,2,1.0,1.0,7,29,4.39,140.0
6094046,Theater District,Private room,1,1.0,1.0,30,172,4.67,86.0
6094708,Lower East Side,Entire home/apt,2,1.0,2.0,30,0,,85.0
6311978,Lower East Side,Private room,2,1.0,1.0,1,1,4.0,60.0
6313624,Kips Bay,Private room,2,2.0,1.0,30,1,5.0,78.0
6226794,Upper East Side,Private room,3,1.0,2.0,7,90,4.4,200.0
6314148,NoHo,Entire home/apt,2,1.0,1.0,30,0,,429.0
6101104,Upper East Side,Entire home/apt,2,1.0,1.0,2,39,4.27,220.0
6371593,Lower East Side,Entire home/apt,6,1.0,2.0,30,6,4.5,254.0
6227027,Upper West Side,Entire home/apt,1,1.0,1.0,30,4,5.0,125.0
6371890,SoHo,Private room,2,1.0,1.0,30,0,,110.0
6373379,Midtown,Entire home/apt,2,1.0,2.0,30,0,,250.0
6323483,Battery Park City,Entire home/apt,2,1.0,1.0,30,0,,200.0
6373790,Upper West Side,Entire home/apt,6,1.0,3.0,1,1,5.0,280.0
6377384,West Village,Entire home/apt,4,1.0,2.0,30,8,4.75,495.0
6326410,East Village,Entire home/apt,2,1.0,1.0,3,196,4.87,146.0
6326568,West Village,Entire home/apt,6,2.0,4.0,30,1,5.0,207.0
6326582,Washington Heights,Shared room,1,1.0,1.0,1,2,5.0,63.0
6232987,Kips Bay,Entire home/apt,2,1.0,2.0,30,0,,250.0
6326681,East Village,Entire home/apt,1,1.0,1.0,30,13,4.92,149.0
6326959,Washington Heights,Entire home/apt,2,1.0,1.0,30,7,4.71,750.0
6385364,Lower East Side,Private room,1,2.0,1.0,1,1,5.0,100.0
6388315,Upper West Side,Entire home/apt,2,1.0,1.0,150,0,,120.0
6327601,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,63,4.9,165.0
6328394,Harlem,Entire home/apt,6,1.0,3.0,3,221,4.8,125.0
6329973,Theater District,Private room,1,1.0,1.0,30,156,4.67,81.0
6400482,Washington Heights,Entire home/apt,4,1.0,2.0,30,3,4.67,115.0
6403485,Harlem,Entire home/apt,2,1.0,1.0,30,2,4.5,106.0
6333994,Lower East Side,Entire home/apt,4,1.0,2.0,4,168,4.83,267.0
6249100,East Harlem,Private room,2,1.0,1.0,30,4,4.75,90.0
6249465,Morningside Heights,Private room,2,1.0,1.0,30,0,,80.0
6407534,Lower East Side,Private room,2,1.0,1.0,1,18,4.94,210.0
6408849,Murray Hill,Entire home/apt,2,1.0,1.0,30,5,5.0,160.0
6337725,Harlem,Entire home/apt,3,1.0,1.0,30,2,5.0,140.0
6342741,Tribeca,Private room,2,1.0,1.0,30,9,3.86,89.0
6342801,West Village,Entire home/apt,4,1.5,3.0,30,3,4.33,500.0
6255407,Harlem,Entire home/apt,3,1.0,1.0,30,2,4.0,114.0
6410814,Lower East Side,Entire home/apt,2,1.0,1.0,30,26,4.81,185.0
6421335,Chinatown,Private room,2,2.0,1.0,30,1,4.0,80.0
6345728,Greenwich Village,Entire home/apt,3,1.0,1.0,30,7,4.86,133.0
6346456,Nolita,Entire home/apt,2,1.0,1.0,30,0,,350.0
6346496,East Village,Entire home/apt,5,1.0,3.0,30,1,5.0,300.0
6347548,Kips Bay,Private room,2,1.0,1.0,30,2,4.0,155.0
6347713,Flatiron District,Private room,2,1.0,1.0,30,1,5.0,111.0
6348972,Harlem,Private room,1,1.0,1.0,5,60,4.77,69.0
6422762,Upper East Side,Private room,2,1.5,1.0,30,3,4.67,110.0
6423521,Upper West Side,Private room,2,1.0,1.0,30,7,4.71,160.0
6425712,Washington Heights,Entire home/apt,4,1.0,2.0,30,2,4.0,200.0
6505898,Washington Heights,Entire home/apt,4,1.0,2.0,30,1,5.0,214.0
6425850,Upper West Side,Entire home/apt,2,1.0,1.0,30,5,5.0,86.0
6428581,SoHo,Private room,2,1.0,1.0,30,1,5.0,95.0
6349524,East Village,Private room,2,1.0,1.0,30,0,,110.0
6432836,Upper West Side,Private room,2,1.0,1.0,30,1,4.0,90.0
6436950,Upper West Side,Entire home/apt,2,1.0,2.0,180,9,4.56,118.0
6506449,Upper West Side,Entire home/apt,1,1.0,1.0,30,2,4.5,140.0
6357128,Harlem,Private room,2,1.0,1.0,3,33,4.81,145.0
6507084,East Harlem,Entire home/apt,6,1.0,3.0,30,13,4.69,100.0
6357527,Upper West Side,Entire home/apt,1,1.0,1.0,30,3,3.67,130.0
6509750,Upper West Side,Entire home/apt,4,2.0,2.0,30,0,,385.0
6438239,Upper East Side,Entire home/apt,3,1.0,2.0,30,0,,195.0
6512929,Upper East Side,Entire home/apt,2,1.0,1.0,30,1,5.0,120.0
6515562,East Village,Entire home/apt,2,1.0,1.0,30,3,4.67,110.0
6516344,Harlem,Entire home/apt,4,1.0,2.0,3,94,4.62,129.0
6443330,West Village,Entire home/apt,1,1.0,1.0,30,0,,200.0
6359266,Morningside Heights,Private room,1,1.5,1.0,30,1,0.0,75.0
6364280,West Village,Entire home/apt,2,1.0,1.0,30,1,5.0,200.0
6447797,Chinatown,Private room,2,1.0,1.0,30,3,4.67,89.0
6449002,West Village,Entire home/apt,2,1.0,1.0,30,2,5.0,180.0
6370889,Washington Heights,Private room,1,1.0,1.0,30,4,5.0,35.0
6528040,Harlem,Private room,1,1.0,1.0,4,44,4.86,99.0
6371504,Upper West Side,Entire home/apt,2,1.0,1.0,30,4,5.0,175.0
6528046,Stuyvesant Town,Entire home/apt,4,1.0,2.0,30,0,,249.0
6449718,East Harlem,Private room,2,1.0,1.0,30,50,4.6,123.0
6528060,Morningside Heights,Private room,1,1.0,1.0,30,0,,84.0
6534409,Midtown,Entire home/apt,4,1.0,2.0,30,19,4.83,340.0
6450457,Kips Bay,Entire home/apt,4,1.0,1.0,30,0,,200.0
6452188,Harlem,Entire home/apt,2,1.0,1.0,3,213,4.93,165.0
6452585,East Village,Private room,2,1.0,1.0,30,0,,115.0
6640144,Upper East Side,Entire home/apt,2,1.0,2.0,3,72,4.87,500.0
6643716,Nolita,Private room,1,1.0,1.0,30,11,4.91,85.0
6460927,Gramercy,Private room,4,1.0,1.0,30,22,4.95,295.0
6645224,Chelsea,Private room,1,1.0,1.0,30,0,,100.0
6542929,East Village,Entire home/apt,2,1.0,1.0,30,36,4.75,194.0
6543312,Chelsea,Entire home/apt,3,1.0,1.0,30,5,4.6,175.0
6543581,Chelsea,Entire home/apt,5,2.0,2.0,30,0,,350.0
6544899,West Village,Entire home/apt,4,1.0,2.0,30,0,,170.0
6645788,East Village,Entire home/apt,2,2.0,2.0,60,3,4.5,250.0
6645963,East Harlem,Private room,2,1.5,2.0,3,60,4.72,108.0
